name,link,price,location,picture,installment,extra,day,site
Placa de Vídeo NVIDIA Quadro P1000 4GB GDDR5,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-nvidia-quadro-p1000-4gb-gddr5-1393231747,R$ 549,"Juiz de Fora, Santa Luzia",https://img.olx.com.br/images/51/519585761212376.webp,"3x de R$ 183,00","['Pague Online', 'Parcelamento sem juros']","9 de jun, 07:02",OLX
Placa De Vídeo Nvidia Gigabyte Aorus Geforce Rtx 3060 Ti 8gb,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-nvidia-gigabyte-aorus-geforce-rtx-3060-ti-8gb-1390506898,R$ 2.500,"Belo Horizonte, Sagrada Família",https://img.olx.com.br/images/64/643593860375331.webp,"3x de R$ 833,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 06:37",OLX
Placa de Vídeo asus tuf gaming x3 geforce® gtx 1660 super,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-asus-tuf-gaming-x3-geforce-gtx-1660-super-1390471464,R$ 1.150,"Belo Horizonte, Sagrada Família",https://img.olx.com.br/images/67/671538389242974.webp,"3x de R$ 383,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 06:37",OLX
NOVA Placa de Vídeo RX 580 8gb - DDR5,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/nova-placa-de-video-rx-580-8gb-ddr5-1402298970,R$ 669,"Carandaí, Santa Cecília",https://img.olx.com.br/images/44/440523161364184.webp,"3x de R$ 223,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 06:13",OLX
Placa de Vídeo Radeon HD 5440 R$ 149.90,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-radeon-hd-5440-r-149-90-1410748909,R$ 149,"Belo Horizonte, Padre Eustáquio",https://img.olx.com.br/images/84/842593292223431.webp,"3x de R$ 49,67","['Pague Online', 'Parcelamento sem juros']","9 de jun, 01:03",OLX
Placa de vídeo MLLSE RX 550 4G GDDR5,https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/informatica/placas-de-video/placa-de-video-mllse-rx-550-4g-gddr5-1410735683,R$ 320,"Manhuaçu, Santa Luzia",https://img.olx.com.br/images/38/380509296668973.webp,"3x de R$ 106,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","8 de jun, 23:31",OLX
Placa de Vídeo GeForce GTX 1650 4GB,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-geforce-gtx-1650-4gb-1410734518,R$ 700,"Juiz de Fora, Nova Era",https://img.olx.com.br/images/30/306554650464736.webp,"3x de R$ 233,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","8 de jun, 23:08",OLX
Placa de Vídeo Sapphire Pulse RX 5700 ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-sapphire-pulse-rx-5700-1410729118,R$ 1.100,"Contagem, Bela Vista",https://img.olx.com.br/images/29/291580537106244.webp,"3x de R$ 366,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","8 de jun, 22:14",OLX
Placa de Vídeo AMD Radeon/RTX 2060 SUPER 8gb ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-amd-radeon-rtx-2060-super-8gb-1409765417,R$ 1.200,"Belo Horizonte, Castelo",https://img.olx.com.br/images/48/488576059036027.webp,"3x de R$ 400,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","8 de jun, 20:09",OLX
Placa de Vídeo GTX NVIDIA 1660s- Desempenho e Qualidade,https://mg.olx.com.br/regiao-de-divinopolis/informatica/placas-de-video/placa-de-video-gtx-nvidia-1660s-desempenho-e-qualidade-1410705171,R$ 850,"Divinópolis, São Sebastião",https://img.olx.com.br/images/84/845578772851260.webp,"3x de R$ 283,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","8 de jun, 19:19",OLX
Placa de Vídeo AMD Radeon RX 5700XT MLLSE - Nova na Caixa - Nunca Usada,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-amd-radeon-rx-5700xt-mllse-nova-na-caixa-nunca-usada-1410693596,R$ 1.400,Sarzedo,https://img.olx.com.br/images/99/996505778612493.webp,"3x de R$ 466,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","8 de jun, 17:52",OLX
Placa de Vídeo Sapphire NITRO - RX 590,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-sapphire-nitro-rx-590-1410671660,R$ 720,"Contagem, Parque Turistas",https://img.olx.com.br/images/11/117595170011651.webp,"3x de R$ 240,00","['Pague Online', 'Parcelamento sem juros']","8 de jun, 15:25",OLX
Placa de Vídeo RX 580 4GB XFX,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/placa-de-video-rx-580-4gb-xfx-1410670684,R$ 550,"Uberlândia, Jardim Canaã",https://img.olx.com.br/images/48/482574534052860.webp,"3x de R$ 183,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","8 de jun, 15:18",OLX
Placa de vídeo Red Devil AMD Radeon? RX 6900 XT Ultimate 16 GB GDDR6,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/placa-de-video-red-devil-amd-radeon-rx-6900-xt-ultimate-16-gb-gddr6-1410670663,R$ 4.500,"Montes Claros, Maracanã",https://img.olx.com.br/images/18/181584058664937.webp,"3x de R$ 1.500,00","['Pague Online', 'Parcelamento sem juros']","8 de jun, 15:18",OLX
Placa de Vídeo EVGA GeForce GTX 285,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-evga-geforce-gtx-285-1369914069,R$ 320,"Belo Horizonte, Salgado Filho",https://img.olx.com.br/images/83/836502365779144.webp,"3x de R$ 106,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","8 de jun, 08:47",OLX
Placa de video RX 570 4GB ddr5. Não aceito troca.,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rx-570-4gb-ddr5-nao-aceito-troca-1410599218,R$ 550,"Santa Luzia, Vale das Acácias",https://img.olx.com.br/images/93/931516419368474.webp,"3x de R$ 183,33","['Pague Online', 'Parcelamento sem juros']","8 de jun, 08:29",OLX
Placa de vídeo AMD R7 360 2GB - (Excelente Estado),https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-amd-r7-360-2gb-excelente-estado-1376758606,R$ 270,"Belo Horizonte, Glória",https://img.olx.com.br/images/40/401587734907746.webp,"3x de R$ 90,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","8 de jun, 04:32",OLX
Placa de vídeo RTX 3060 TI - LEIA A DESCRIÇÃO,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rtx-3060-ti-leia-a-descricao-1410570760,R$ 1.000,"Belo Horizonte, Trevo (Dandara)",https://img.olx.com.br/images/65/654538651053016.webp,"3x de R$ 333,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","7 de jun, 22:23",OLX
Placa de Vídeo PNY GeForce GTX 1070 Ti,https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/informatica/placas-de-video/placa-de-video-pny-geforce-gtx-1070-ti-1410568545,R$ 900,Nepomuceno,https://img.olx.com.br/images/48/483566891398223.webp,"3x de R$ 300,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","7 de jun, 21:59",OLX
Placa de Vídeo Nvidia EVGA GTX1050 SuperClocked Gaming 2gb,https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/informatica/placas-de-video/placa-de-video-nvidia-evga-gtx1050-superclocked-gaming-2gb-1410555071,R$ 500,"Governador Valadares, Carapina",https://img.olx.com.br/images/76/762524413430109.webp,"3x de R$ 166,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","7 de jun, 19:42",OLX
Placa de vídeo RX 6700 XT Saphire Pulse OC - Muito conservada,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rx-6700-xt-saphire-pulse-oc-muito-conservada-1410548905,R$ 2.500,"Belo Horizonte, Pindorama",https://img.olx.com.br/images/70/706535416450640.webp,"3x de R$ 833,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","7 de jun, 18:48",OLX
Placa vídeo GTX 1660 SUPER,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-video-gtx-1660-super-1410522822,R$ 1.150,"Belo Horizonte, Venda Nova",https://img.olx.com.br/images/67/674573772877688.webp,"3x de R$ 383,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","7 de jun, 15:43",OLX
Placa de Vídeo ASUS TUF Gaming GeForce RTX 3060 12GB GDDR6,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-asus-tuf-gaming-geforce-rtx-3060-12gb-gddr6-1386162228,R$ 1.950,"Betim, Horto",https://img.olx.com.br/images/47/476586260604377.webp,"3x de R$ 650,00","['Pague Online', 'Parcelamento sem juros']","7 de jun, 15:42",OLX
Placa De Vídeo Zotac Geforce 7200gs Gddr2 256mb 64bits Com defeito,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-zotac-geforce-7200gs-gddr2-256mb-64bits-com-defeito-1400768912,R$ 35,"Carangola, Caixa D'Água",https://img.olx.com.br/images/38/389538165856030.webp,"1x de R$ 35,00","['Entrega Fácil', 'Pague Online']","7 de jun, 15:05",OLX
"Placa de Vídeo AMD Radeon RX 5700 XT, 8GB",https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/placa-de-video-amd-radeon-rx-5700-xt-8gb-1410502391,R$ 1.600,"Uberlândia, Laranjeiras",https://img.olx.com.br/images/49/494564773491613.webp,"3x de R$ 533,33","['Pague Online', 'Parcelamento sem juros']","7 de jun, 13:53",OLX
Placa de vídeo RX 5500 XT MANCER 8GB seminova,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rx-5500-xt-mancer-8gb-seminova-1410481017,R$ 1.090,"Belo Horizonte, Serra",https://img.olx.com.br/images/47/470506057829884.webp,"3x de R$ 363,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","7 de jun, 12:05",OLX
Placa de Vídeo MSI GeForce RTX 5060 Shadow 2X 8GB GDDR7,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/placa-de-video-msi-geforce-rtx-5060-shadow-2x-8gb-gddr7-1410446013,R$ 2.600,Espinosa,https://img.olx.com.br/images/16/166569175517565.webp,"3x de R$ 866,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","7 de jun, 09:34",OLX
DESAPEGO Placa de Vídeo AMD Radeon R5 230 2GB,https://mg.olx.com.br/regiao-de-divinopolis/informatica/placas-de-video/desapego-placa-de-video-amd-radeon-r5-230-2gb-1391451074,R$ 140,"Divinópolis, Bela Vista",https://img.olx.com.br/images/36/363507141533363.webp,"3x de R$ 46,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","7 de jun, 09:31",OLX
Placa de Vídeo ASUS GeForce GTX 750 Ti 2GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-asus-geforce-gtx-750-ti-2gb-1410393233,R$ 280,"Belo Horizonte, Vera Cruz",https://img.olx.com.br/images/16/167527412060058.webp,"3x de R$ 93,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","7 de jun, 01:32",OLX
Placa de video - GTX 1070ti Gigabyte Windforce Dual Fan,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gtx-1070ti-gigabyte-windforce-dual-fan-1410374044,R$ 1.300,"Belo Horizonte, Flávio Marques Lisboa (Barreiro)",https://img.olx.com.br/images/56/568539773272200.webp,"3x de R$ 433,33","['Pague Online', 'Parcelamento sem juros']","6 de jun, 22:45",OLX
PLaca de vídeo HD6570 1Gb Sapphire,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-hd6570-1gb-sapphire-1410350914,R$ 99,"Contagem, Santa Edwiges",https://img.olx.com.br/images/30/306530419376095.webp,"3x de R$ 33,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 20:10",OLX
Placa de Vídeo Galax,https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/informatica/placas-de-video/placa-de-video-galax-1410342166,R$ 800,"Teófilo Otoni, Bela Vista",https://img.olx.com.br/images/21/217529292951358.webp,"3x de R$ 266,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 19:30",OLX
Placa de Vídeo Gigabyte AMD Radeon RX 7700 XT 12GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gigabyte-amd-radeon-rx-7700-xt-12gb-1410340435,R$ 3.000,"Belo Horizonte, Centro",https://img.olx.com.br/images/47/472599770310265.webp,"3x de R$ 1.000,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 19:21",OLX
Placa de Vídeo 1650,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-1650-1386346161,R$ 700,"Juiz de Fora, Jardim Glória",https://img.olx.com.br/images/44/449552507844182.webp,"3x de R$ 233,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 18:51",OLX
Placa de Vídeo ASUS TUF Gaming GeForce RTX 5070 OC 12GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-asus-tuf-gaming-geforce-rtx-5070-oc-12gb-1410312476,R$ 8.000,"Belo Horizonte, Santo Antônio",https://img.olx.com.br/images/86/865537418173272.webp,"3x de R$ 2.666,67","['Pague Online', 'Parcelamento sem juros']","6 de jun, 17:17",OLX
Placa de Vídeo ASRock Challenger RX 6400,https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/informatica/placas-de-video/placa-de-video-asrock-challenger-rx-6400-1410311822,R$ 800,"Teófilo Otoni, Área Rural de Teófilo Otoni",https://img.olx.com.br/images/24/244503174809225.webp,"3x de R$ 266,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 17:17",OLX
Placa de Vídeo XFX HD 7870,https://mg.olx.com.br/regiao-de-divinopolis/informatica/placas-de-video/placa-de-video-xfx-hd-7870-1410308980,R$ 450,"Formiga, Centro",https://img.olx.com.br/images/39/397544418613461.webp,"3x de R$ 150,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 17:08",OLX
Placa de Vídeo GeForce RTX 3060 12GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-geforce-rtx-3060-12gb-1410250281,R$ 1.700,"Belo Horizonte, Camargos",https://img.olx.com.br/images/82/823552778350363.webp,"3x de R$ 566,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 13:42",OLX
Placa de vídeo 4060 ti com defeito,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-4060-ti-com-defeito-1410249040,R$ 2.100,"Belo Horizonte, Coração de Jesus",https://img.olx.com.br/images/70/700559537651068.webp,"3x de R$ 700,00","['Pague Online', 'Parcelamento sem juros']","6 de jun, 13:35",OLX
Placa de Vídeo GT 710 2gb GIGABYTE ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gt-710-2gb-gigabyte-1369627454,R$ 200,"Ipatinga, Veneza",https://img.olx.com.br/images/55/557555125996191.webp,"3x de R$ 66,67","['Pague Online', 'Parcelamento sem juros']","6 de jun, 13:27",OLX
Placa de vídeo ,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/placa-de-video-1410220281,R$ 350,"Uberlândia, Conjunto Alvorada",https://img.olx.com.br/images/72/720508532866993.webp,"3x de R$ 116,67","['Pague Online', 'Parcelamento sem juros']","6 de jun, 11:51",OLX
Placa De Vídeo AMD Radeon RX 9070 16GB Gigabyte OC + NF e Garantia,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-amd-radeon-rx-9070-16gb-gigabyte-oc-nf-e-garantia-1410200209,R$ 4.949,"Cataguases, Granjaria",https://img.olx.com.br/images/52/523537414468671.webp,"3x de R$ 1.649,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 10:30",OLX
Placa De Vídeo Nvidia RTX 4080 16GB Gainward Phanton + NF,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-nvidia-rtx-4080-16gb-gainward-phanton-nf-1410199037,R$ 6.449,"Cataguases, Granjaria",https://img.olx.com.br/images/22/221582658591132.webp,"3x de R$ 2.149,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 10:28",OLX
"Placa De Vídeo XFX AMD Radeon RX 7900 XT Speedster MERC 310, 20GB",https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-xfx-amd-radeon-rx-7900-xt-speedster-merc-310-20gb-1410185732,R$ 4.800,"Congonhas, Cinquentenário II",https://img.olx.com.br/images/45/459539293134106.webp,"3x de R$ 1.600,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 09:32",OLX
Placa de Vídeo Gigabyte GeForce RTX 2060 6GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gigabyte-geforce-rtx-2060-6gb-1410163430,R$ 1.300,"Belo Horizonte, Novo Santa Cecília (Barreiro)",https://img.olx.com.br/images/77/772544170038428.webp,"3x de R$ 433,33","['Pague Online', 'Parcelamento sem juros']","6 de jun, 07:12",OLX
Placa De Vídeo Nvidia Quadro P600 2gb Gddr5,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-nvidia-quadro-p600-2gb-gddr5-1383820912,R$ 380,"Belo Horizonte, Itapoã",https://img.olx.com.br/images/92/922557749064631.webp,"3x de R$ 126,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 06:00",OLX
Placa de video GTX 1650 tuf,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/placa-de-video-gtx-1650-tuf-1304508558,R$ 750,Brasília de Minas,https://img.olx.com.br/images/70/705495524910818.webp,"3x de R$ 250,00","['Pague Online', 'Parcelamento sem juros']","6 de jun, 02:49",OLX
Placa de Vídeo GTX 1050 ti,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gtx-1050-ti-1410116081,R$ 400,"Belo Horizonte, Mantiqueira",https://img.olx.com.br/images/16/169552179295591.webp,"3x de R$ 133,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","6 de jun, 02:27",OLX
Placa de vídeo gtx 950 ,https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/informatica/placas-de-video/placa-de-video-gtx-950-1410103696,R$ 380,Ipaba,https://img.olx.com.br/images/73/735534771636143.webp,"3x de R$ 126,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","5 de jun, 23:47",OLX
Placa de Vídeo Streaky RX 5700 XT 8GB,https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/informatica/placas-de-video/placa-de-video-streaky-rx-5700-xt-8gb-1410053652,R$ 1.200,Olímpio Noronha,https://img.olx.com.br/images/57/579575294355441.webp,"3x de R$ 400,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","5 de jun, 19:33",OLX
Placa de Vídeo - GTX 1060 6Gb,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/placa-de-video-gtx-1060-6gb-1410038806,R$ 630,"Uberaba, Jardim Eldorado",https://img.olx.com.br/images/57/573518293551374.webp,"3x de R$ 210,00","['Pague Online', 'Parcelamento sem juros']","5 de jun, 18:24",OLX
Placa de Vídeo MSI GTX 1070 8G Armor ,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-msi-gtx-1070-8g-armor-1410026288,R$ 850,Visconde do Rio Branco,https://img.olx.com.br/images/29/299572777403296.webp,"3x de R$ 283,33","['Pague Online', 'Parcelamento sem juros']","5 de jun, 17:28",OLX
Placa de Vídeo AMD RX 6600 8gb,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-amd-rx-6600-8gb-1410023299,R$ 1.200,"Ipatinga, Cidade Nobre",https://img.olx.com.br/images/95/955523170200090.webp,"3x de R$ 400,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","5 de jun, 17:17",OLX
Placa de vídeo Rx5700 Xt 8Gb ddr6 ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rx5700-xt-8gb-ddr6-1401011685,R$ 1.550,"Betim, Guanabara",https://img.olx.com.br/images/43/431515529755381.webp,"3x de R$ 516,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","5 de jun, 17:14",OLX
placa de video geforce gt210 1gb winfox,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-geforce-gt210-1gb-winfox-1336563137,R$ 130,"Belo Horizonte, Prado",https://img.olx.com.br/images/16/161480447492293.webp,"3x de R$ 43,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","5 de jun, 16:50",OLX
